id	data	horario	barcode	produto	preço	is_promocao
4a194de7	2026-05-21	08:36:30		Cerveja Ouropretana Cafe Lager 500ml	17,98	FALSE
825bc597	2026-05-21	08:36:30		Café Três Corações Solúvel 100g Trad	25,99	FALSE
e8712163	2026-05-21	08:36:30		Café Tres Capsula 11g Cappuccino Avela	21,98	FALSE
3d26ab55	2026-05-21	08:36:30		Café Fino Grao 250g Extra Forte	16,90	FALSE
8795807f	2026-05-21	08:36:30		Bebida Láctea Três Coracões Power Whey Cappuccino 260ml	5,78	FALSE
10e911eb	2026-05-21	08:36:30		Filtro Coa Facil Perman.P/Cafe 103	5,99	FALSE
7ce3d412	2026-05-21	08:36:30		Filtro Coa-Facil P/Cafe 103 Pano	5,99	FALSE
93caff11	2026-05-21	08:36:30		Chocolate Lacta Intense Café 60% 85g	19,90	FALSE
0d1cf787	2026-05-21	08:36:30		Café Mellita 250g Extra Forte	15,90	FALSE
55c3f008	2026-05-21	08:36:30		Filtro Papel Melitta P/Cafet. 2 - C/30	5,59	FALSE
bfb1f408	2026-05-21	08:36:30		Porta Filtro Melitta 103	14,99	FALSE
d9dd9704	2026-05-21	08:36:30		Café Três Corações Premium Vácuo 500g	36,90	FALSE
b397826d	2026-05-21	08:36:30		Coador de Flanela Princesa	5,99	FALSE
00d234a7	2026-05-21	08:36:30		Chocolate Neugebauer 1891 90g Café	15,98	FALSE
7a929823	2026-05-21	08:36:30		Café Tres Corações 100g Cappuccino Classic Refil	11,99	FALSE
02684fc8	2026-05-21	08:36:30		Café Tres Capsula Coado com 10 Class	21,98	FALSE
77f81bbf	2026-05-21	08:36:30		Café Cappuccino Três Capsula Havanna Doce de Leite C/10	21,98	FALSE
c0f99c57	2026-05-21	08:36:30		Bebida Láctea Nescafe 270ml	6,99	FALSE
17e7b0cf	2026-05-21	08:36:30		Café Três Corações Vacuo 500g Trad	35,90	FALSE
766c71f8	2026-05-21	08:36:30		Café com Leite Tres Capsula com 10	21,98	FALSE
6d05e384	2026-05-21	08:36:30		Filtro Papel Melitta P/Cafet.4 - C/30	6,59	FALSE
b143d9c6	2026-05-21	08:36:30		Café Três Corações Liof.Solúvel 100g 100pc Arab	38,90	FALSE
041d0f21	2026-05-21	08:36:30		Café Melitta Solúvel Instantâneo Sachê 40g	10,98	FALSE
ec201e99	2026-05-21	08:36:30		Café Fino Grao 250g Trad	16,90	FALSE
afa43280	2026-05-21	08:36:30		Nescafé Tradicao Vd 100g	32,90	FALSE
5eddad02	2026-05-21	08:36:30		Café Três Corações Portinari Menino Soltando Pipas 250g	49,90	FALSE
2e4dc766	2026-05-21	08:36:30		Café Melitta Reg.Brasileir.250g S.Minas	28,90	FALSE
785e62f8	2026-05-21	08:36:30		Doce de Leite Viçosa 400g com Café	29,90	FALSE
34476268	2026-05-21	08:36:30		Café Três Corações Vacuo 500g Extra Forte	35,90	FALSE
015361ef	2026-05-21	08:36:30		Café Tres Capsula com 8 Latte Macchiato	21,98	FALSE
d7d150b6	2026-05-21	08:36:30		Café Melitta Reg.Brasileir.250g.Mogiana	28,90	FALSE
b74a720a	2026-05-21	08:36:30		Café Três Corações Solúvel 200g Trad.Granul	39,99	FALSE
c0e8e2b4	2026-05-21	08:36:30		Café Melitta Solúvel Instantâneo Extra Forte Sachê 40g	10,98	FALSE
26844455	2026-05-21	08:36:30		Café Melitta Reg.Brasileir.250g Cerrado	28,90	FALSE
0b74b7b0	2026-05-21	08:36:30		Porta Filtro Melitta 102	12,99	FALSE
42889201	2026-05-21	08:36:30		Nescafé Dolce Gusto Cappuccino C/10 Capsulas	25,90	FALSE
49a3668d	2026-05-21	08:36:30		Café Três Corações C/Leite Lata 300g	24,90	FALSE
5a2df9b6	2026-05-21	08:36:30		Café Três Corações Refil 100g Leite/Calcio	9,99	FALSE
ae631871	2026-05-21	08:36:30		Café Três Corações Vacuo 250g Ext.Fort	19,90	FALSE
4e12be29	2026-05-21	08:36:30		Bebida Láctea Três Coracoes Cappuccino 260ml Pingado	6,99	FALSE
d30f1e69	2026-05-21	08:36:30		Café Três Corações Vacuo 250g Trad	19,90	FALSE
768d85a0	2026-05-21	08:36:30		Cappuccino T.Coracoes 200g Descaf	19,98	FALSE
3060e84d	2026-05-21	08:36:30		Café Três Corações Portinari Peneirando 250g	49,90	FALSE
58a9e463	2026-05-21	08:36:30		Café Três Corações Vacuo 250g Gourmet	32,90	FALSE
1e038ffa	2026-05-21	08:36:30		Coador P/Cafe Triutil Industrial	12,99	FALSE
c2e3b4e1	2026-05-21	08:36:30		Café Tres Capsula Esp.Com 10 Ameno	21,98	FALSE
7db7fa5f	2026-05-21	08:36:30		Café Melitta Vacuo 250g Descaf	34,90	FALSE
ef734b8a	2026-05-21	08:36:30		Nescafé Dolce Gusto Cafe Matinal C/10 Capsulas	25,90	FALSE
c449a044	2026-05-21	08:36:30		Café Tres Capsula Esp.Com 10 Supremo	21,98	FALSE
4613c092	2026-05-21	08:36:30		Nescafé Dolce Gusto Espresso Capsula C/10	25,90	FALSE
e57cd541	2026-05-21	08:36:30		Coador de Flanela Medeiros N.102	9,98	FALSE
03f24c13	2026-05-21	08:36:30		Café Iguaçu Liofilizado Solúvel Vidro Gourmet 100g	35,90	FALSE
b85423c1	2026-05-21	08:36:30		Café Tres Capsula Esp.Com 10 Pleno	21,98	FALSE
83feb047	2026-05-21	08:36:30		Café Tres Capsula Espresso Aluminio C/10 Mogiana Paulista	19,90	FALSE
7975c372	2026-05-21	08:36:30		Café Tres Capsula Esp.Com 10 Vibr.	21,98	FALSE
97969f69	2026-05-21	08:36:30		Starbucks Cápsula Pike Place Lungo 53g	29,90	FALSE
bab4a0fa	2026-05-21	08:36:30		Nescafé Dolce Gusto Espresso Intenso Capsula C/10	25,90	FALSE
65036c07	2026-05-21	08:36:30		Café Tres Capsula Esp.S.Esp.Com 8 Ch.Diam	21,98	FALSE
ead0a523	2026-05-21	08:36:30		Café Três Espresso Forza 10 Cápsulas	21,98	FALSE
a7acc310	2026-05-21	08:36:30		Café Melitta Solúvel Instantâneo Descafeinado Sachê 40g	17,90	FALSE
9cfbd240	2026-05-21	08:36:30		Starbucks Cápsula Verona 55g	29,90	FALSE
a88766d0	2026-05-21	08:36:30		Nescafé Dolce Gusto Caseiro Capsulas C/10	25,90	FALSE
e1284906	2026-05-21	08:36:30		Café Três Espresso Atento 10 Cápsulas	21,98	FALSE
6c9a15f2	2026-05-21	08:36:30		Café Tres Capsula Esp.Rit.Com 8 Cerr.Min	21,98	FALSE
8fdf4ccd	2026-05-21	08:36:30		Mexedor de Café Romana C/ 100 Unid.	7,99	FALSE
dd2716bd	2026-05-21	08:36:30		Porta Filtro T.Coracoes 102	13,99	FALSE
ad5980ce	2026-05-21	08:36:30		Café Nescafé Gold Sachê 250g Suave	29,90	FALSE
c508492d	2026-05-21	08:36:30		Starbucks Cápsula Espresso Blond Roast 53g	29,90	FALSE
d8f8996a	2026-05-21	08:36:30		Starbucks Cápsula Colombia 57g	29,90	FALSE
cf61a094	2026-05-21	08:36:30		Café Tres Capsula Esp.Reg.Mun.Com 10 Colômbia	21,98	FALSE
774d8bc0	2026-05-21	08:36:30		Café Tres Capsula Espresso Aluminio Intenso 10 Unidades	19,90	FALSE
02ebc7f2	2026-05-21	08:36:30		Nescafé Dolce Gusto Au Lait Capsula C/10	25,90	FALSE
f88c3d6b	2026-05-21	08:36:30		Café Tres Capsula Esp.Rit.Com 8 Org	21,98	FALSE
924b4526	2026-05-21	08:36:30		Café Tres Capsula Espresso Aluminio C/10 Organico	19,90	FALSE
bf25e182	2026-05-21	08:36:30		Café Tres Capsula Esp.Rit.Com 8 Mog.Paul	21,98	FALSE
bcaaa23c	2026-05-21	08:36:30		Starbucks Cápsula Espresso Roast 57g	19,97	FALSE
88242d5e	2026-05-21	08:36:30		Café Três Corações Espresso Gourmet em Grão 1k	129,90	FALSE
4cc01f39	2026-05-21	08:36:30		Porta Filtro T.Coracoes 103	16,98	FALSE
de44c8cb	2026-05-21	08:36:30		Toalha Piso Appel Pezinho Café R.13000	16,90	FALSE
c3d96fe5	2026-05-21	08:36:30		Café Tres Capsula Espresso Aluminio Cerrado Mineiro 10 Unidades	19,90	FALSE
b7b0e8f3	2026-05-21	08:36:30		Cappuccino Nescafe 180g Tradicional	21,90	FALSE
56b67972	2026-05-21	08:36:30		Café Uno Capsula com 10 Intenso	19,90	FALSE
8a855ae7	2026-05-21	08:36:30		Café Nescafé Gold Sachê 250g Intenso	29,90	FALSE
e67df991	2026-05-21	08:36:30		Xícara Café S/Pires Duralex Astral 102	8,99	FALSE
e261ca01	2026-05-21	08:36:30		Café Três Corações Drip Coffee Portinari Sachê 11g	2,99	FALSE
55e20b74	2026-05-21	08:36:30		Café Nescafé Gold Sachê 250g Equilib.	29,90	FALSE
416c0ab2	2026-05-21	08:36:30		Nescafé Dolce Gusto Mochaccino Capsula com 10	25,90	FALSE
b34855f4	2026-05-21	08:36:30		Café Uno Capsula com 10 Descaf.	19,90	FALSE
cc3e13cb	2026-05-21	08:36:30		Café Três Corações Drip Coffee Florada Premiada Sachê 11g	2,99	FALSE
b6654ba7	2026-05-21	08:36:30		Café Três Corações Gourmet Drip Coffee Dark Sachê 11g	2,99	FALSE
e4ca8b77	2026-05-21	08:36:30		Café Starbucks Pike Place 250g	49,90	FALSE
3894ee4d	2026-05-21	08:36:30		Café Starbucks Verona 250g	49,90	FALSE
20e76d7b	2026-05-21	08:36:30		Café Três Corações Drip Coffee Tradicional Sachê 10g	2,99	FALSE
2048cb91	2026-05-21	08:36:30		Maquina Tres G1 Lov Preto 127v	399,90	FALSE
006df3c6	2026-05-21	08:36:30		Maquina Tres G1 Lov Vermelho 127v	399,90	FALSE
70b071e8	2026-05-21	08:36:30		Bala Arcor Butter Toffees Barista Café Expresso 90g	6,98	FALSE
f979a76a	2026-05-21	08:36:30		Café Três Corações Gourmet 100% Arabica Dark Roast 250g	23,98	FALSE
15bc9b89	2026-05-21	08:36:30		Café Três Corações Forza Intensidade Máxima 250g	19,97	FALSE
719194cb	2026-05-21	08:36:30		Café Tres Capsula Esp.Com 10 Star Wars Mestre Yoda	21,98	FALSE
26d8f9e7	2026-05-21	08:36:30		Café Três Corações Espresso Gourmet Torrado em Grão 500g	71,90	FALSE
19251949	2026-05-21	08:36:30		Cafe com Leite Tres Capsula Vegetal com 10	21,98	FALSE
1f1bbe54	2026-05-21	08:36:30		Cafe Tres Capsula Descafeinado com 10	21,98	FALSE
02aeca01	2026-05-21	08:36:30		Café Três Corações Solúvel Sachê 40g Trad	7,48	FALSE
afa87421	2026-05-21	08:36:30		Café Três Corações Solúvel Sachê 40g Extra Forte	7,48	FALSE
6d491d1f	2026-05-21	08:36:30		Bebida Láctea Nescafé Cappuccino C/ Canela 270ml	6,99	FALSE
74c45b42	2026-05-21	08:36:30		Bebida Láctea Nescafé Latte 270ml	6,99	FALSE
68852aea	2026-05-21	08:36:30		Bebida Láctea Starbucks Frappuccino Classic 200ml	9,98	FALSE
9e828389	2026-05-21	08:36:30		Bebida Láctea Starbucks Frappuccino Caramelo 280ml	9,98	FALSE
9115d109	2026-05-21	08:36:30		Bebida Láctea Starbucks Fappuccino Mocha 280ml	9,98	FALSE
b5aa5930	2026-05-21	08:36:30		Café Cappuccino Três Capsula Napolitano 110g	21,98	FALSE
43265f0c	2026-05-21	08:36:30		Café Três Corações Liofilizado Solúvel 100 P.Cento Arabica 50g	11,99	FALSE
f8e4e62c	2026-05-21	08:36:30		Café Três Corações Solúvel Descafeinado Granulado 40g	15,90	FALSE
7393cf66	2026-05-21	08:36:30		Café Três Corações Rituais 250g Exotico	39,99	FALSE
98394c69	2026-05-21	08:36:30		Café Três Corações Rituais 250g Frutas Vermelhas	39,99	FALSE
2611bf43	2026-05-21	08:36:30		Café Três Corações Rituais 250g Chocolate	39,99	FALSE
03158cbe	2026-05-21	08:36:30		Café Três Corações Rituais 250g Frutas Secas	39,99	FALSE
d473568c	2026-05-21	08:36:30		Café Tres Capsula Espresso Aluminio C/10 Peru	19,90	FALSE
a879e92b	2026-05-21	08:36:30		Café Tres Capsula Espresso Aluminio C/10 Colombia	19,90	FALSE
988789e8	2026-05-21	08:36:30		Nescafé Brasil Compatível C/ Nespresso Cápsula C/10	29,90	FALSE
6b7b9456	2026-05-21	08:36:30		Café Três Corações Premium Vácuo Estrada Real 250g	24,90	FALSE
26ec2c8f	2026-05-21	08:36:30		Café Nescafé Gold Espresso Lata 100g	44,90	FALSE
e4248565	2026-05-21	08:36:30		Café Melitta Regiões Brasileiras Terras Capixabas 250g	28,90	FALSE
660ad85b	2026-05-21	08:36:30		Café Melitta Sabor da Fazenda Almofada 500g	31,80	FALSE
608a750d	2026-05-21	08:36:30		Café da Feira 500g Extra Forte	24,50	FALSE
3acce886	2026-05-21	08:36:30		Chocolate Hersheys Special 85g Dark Café e Crocante	12,99	FALSE
19edff5b	2026-05-21	08:36:30		Moedor Cafe Lyor Manual Co/Pote de Vidro 2994	129,90	FALSE
51b00ac4	2026-05-21	08:36:30		Xicara Cafe Art Elohim Bambú Azaleia R.5233	22,99	FALSE
9f7aa4f3	2026-05-21	08:36:30		Sandália Havaiana Top Max Areia/Café 35/36	49,90	FALSE
b74db659	2026-05-21	08:36:30		Cesta Dia Das Maes Cafe Manha	70,90	FALSE
23b1234f	2026-05-21	08:36:30		Eclair Fp Café	79,90 kg	FALSE
fa157833	2026-05-21	08:36:30		Mexedor P/Cafe (L)	0,05 fd	FALSE
51217d8d	2026-05-21	08:36:30		Sandália Havaiana Top Basic Cafe 35/36	43,90	FALSE
9889d9f0	2026-05-21	08:36:30		Brinquedo Fenix Mini Cozinha Cafeteira R.Lkc989	139,90	FALSE
72779fca	2026-05-21	08:36:30		Suplemento Alimentar Health Labs Cafeina Black C/60 Capsulas	45,90	FALSE
d90e0b50	2026-05-21	08:36:30		Bebida Lactea Proteina Betania Yobem 250ml Cafe Express	6,98	FALSE
e8319ac0	2026-05-21	08:36:30		Café Evolutto Tradicional 500g	29,98	FALSE
2dff59d4	2026-05-21	08:36:30		Café Evolutto Extra Forte 500g	29,98	FALSE
a0477600	2026-05-21	08:36:30		Capsula Café Três Corações de Paçoca C/10	21,98	FALSE
4495d197	2026-05-21	08:36:30		Café Sanglard Torrado em Graos 500g	55,90	FALSE
6f6beb51	2026-05-21	08:36:30		Café Sanglard Torrado e M Graos 250g	29,90	FALSE
7cb35174	2026-05-21	08:36:30		Café Serra do Brigadeiro Gourmet Torrado e Moido 500g	49,90	FALSE
85ab828e	2026-05-21	08:36:30		Coador para Cafe Baianinha Ref.103	7,99	FALSE
6342e454	2026-05-21	08:36:30		Coador para Cafe Baianinha Ref.104	8,69	FALSE
7c7641b4	2026-05-21	08:36:30		Coador para Cafe Baianinha Ref.105	9,79	FALSE
938c0d07	2026-05-21	08:36:42		Mini Pao Sal Fp	14,98 kg	FALSE
b9020e25	2026-05-21	08:36:42		Pão de Sal	14,98 kg	FALSE
4fb9e4b2	2026-05-21	08:36:42		Salgadinho Torcida Pão de Alho 100g	5,99	FALSE
3038e42c	2026-05-21	08:36:42		Salgadinho Torcida Pao de Alho 35g	2,39	FALSE
289656f7	2026-05-21	08:36:55		Pão Panneves Forma Tradicional 450g	7,98	FALSE
41d834d0	2026-05-21	08:36:55		Pao Seven Boys Forma 450g	7,49	FALSE
7491f9ce	2026-05-21	08:36:55		Pao Vale do Sol Forma 400g	8,39	FALSE
dbbb6781	2026-05-21	08:36:55		Pão Baldini Forma 47,5% Integral 400g	10,99	FALSE
389e3899	2026-05-21	08:36:55		Pao Baldini Forma Integral 400g	9,99	FALSE
d6e6b7f8	2026-05-21	08:36:55		Pao Wick Bold D.Forno 500g 100 P.Cen.Int	15,99	FALSE
0d47cbdb	2026-05-21	08:36:55		Pao Baldini Forma 400g 39,5 Por Cento Integral Uva Passa	11,59	FALSE
e44f4a1c	2026-05-21	08:36:55		Pao Vale do Sol Zero 3 Cereais 400g	11,98	FALSE
1b3a6d84	2026-05-21	08:36:55		Pao Wick Bold D.Forno 500g Orig	14,99	FALSE
837a67a4	2026-05-21	08:36:55		Pao Wick Bold Forma 300g S/Glut.	23,99	FALSE
a2065d2a	2026-05-21	08:36:55		Pao Delicias do Trigo 380g Integral Uvas Passas	9,98	FALSE
29183eb3	2026-05-21	08:36:55		Pao Wick Bold Forma Integral 450g	13,90	FALSE
2204f21e	2026-05-21	08:36:55		Pao Delicias do Trigo 380g Integral Zero	9,98	FALSE
34733572	2026-05-21	08:36:55		Pao Delicias do Trigo 100 P/Cento Integral Castanhas/Quinoa	15,99	FALSE
a282cab7	2026-05-21	08:36:55		Pao Delicias do Trigo 380g Integral 12 Graos Zero	9,98	FALSE
84b71959	2026-05-21	08:36:55		Pão de Forma Delicias do Trigo 100% Integral Grãos e Castanha450g	15,99	FALSE
7d2db012	2026-05-21	08:36:55		Pao Delicias do Trigo 380g Integral Banana/Aveia	9,98	FALSE
7b32b551	2026-05-21	08:36:55		Pao Delicias do Trigo Forma 380g Integral Australiano	10,99	FALSE
d8e9f393	2026-05-21	08:36:55		Pao Delicias do Trigo 380g Integral Original	9,98	FALSE
69dae67e	2026-05-21	08:36:55		Pão Bauducco 390g Tradicional	7,98	FALSE
75574af0	2026-05-21	08:36:55		Pao Visconti Forma 400g Int	8,99	FALSE
200b7aab	2026-05-21	08:36:55		Pão Wick Bold S/Casca 400g	18,90	FALSE
0363afd1	2026-05-21	08:36:55		Pão Wick Bold 5 Zeros Quinoa/ Chia/ Linhaça 400g	10,99	FALSE
42afa740	2026-05-21	08:36:55		Pão Wick Bold 5 Zeros Fonte de Fibras 400g	10,99	FALSE
7f6e2948	2026-05-21	08:36:55		Pão Farid Forma Tradicional 400g	5,49	FALSE
fb1845b1	2026-05-21	08:36:55		Pao Baldini Forma 400g Tradicional	7,49	FALSE
83a3b648	2026-05-21	08:36:55		Pao Delicias do Trigo Forma Artesanal 450g Original	12,99	FALSE
74103ef6	2026-05-21	08:36:55		Pao Delicias do Trigo Forma Artesanal 450g Integral	12,99	FALSE
6ed35e7d	2026-05-21	08:36:55		Pao Delicias do Trigo Forma Artesanal 450g Castanha/Nozes	12,99	FALSE
8525fb3c	2026-05-21	08:36:55		Pão Delicias do Trigo Forma S/Casca 400g	17,99	FALSE
d7fd962c	2026-05-21	08:36:55		Pao da Casa Forma 400g	5,99	FALSE
54c55157	2026-05-21	08:36:55		Pao Vale do Sol Int.400g Forma	7,99	FALSE
4f6269b8	2026-05-21	08:36:55		Pao Wick Bold D.Forno 500g Graos	12,90	FALSE
f2ab54bf	2026-05-21	08:36:55		Pao Delicias do Trigo 380g Integral 7 Graos	9,98	FALSE
c4bfc153	2026-05-21	08:36:55		Pao Wick Bold E.Leve 300g Forma	10,90	FALSE
34bb3543	2026-05-21	08:36:55		Pao Milani Int.500g	6,99	FALSE
2cc21af4	2026-05-21	08:36:55		Pao Milani Puro Grao Integral 500g 12 Graos	9,99	FALSE
47b10ebe	2026-05-21	08:36:55		Pao Milani 450g Multicereais	8,49	FALSE
21b2e162	2026-05-21	08:36:55		Forma P/Pão Mba Retangular N.1 R.1014	17,90	FALSE
19420e8a	2026-05-21	08:36:55		Pao Bauducco Multigraos 390g	11,99	FALSE
c24d29b2	2026-05-21	08:36:55		Pao Baldini Forma 450g Leite	5,99	FALSE
5a3032cb	2026-05-21	08:37:06		Açúcar Cristal Alvinho 5kg	15,98	FALSE
9c8e1a95	2026-05-21	08:37:06		Açúcar Delta Cristal 5kg	13,58	FALSE
b124cd99	2026-05-21	08:37:06		Açúcar Cristal de Minas 5kg	15,98	FALSE
29ed170d	2026-05-21	08:37:06		Açúcar Cristal Coruripe 5kg	16,98	FALSE
9cd0a196	2026-05-21	08:37:17		Açúcar Refinado União 1kg	4,49	FALSE
1885e125	2026-05-21	08:37:17		Açúcar União Demerara 1kg	5,95	FALSE
df864342	2026-05-21	08:37:17		Acucar Cristal 1k Delta	3,99	FALSE
72dc5439	2026-05-21	08:37:17		Lasanha Perdigao 1kg Bolon	25,90	FALSE
173d8bae	2026-05-21	08:37:17		Acucar Cristal 1k Uniao Org	8,98	FALSE
a32ec47f	2026-05-21	08:37:17		Açúcar Refinado Guarani 1kg	4,98	FALSE
c595015f	2026-05-21	08:37:17		Acucar Mascavo Jasmine Integral 1k	25,90	FALSE
c68703ed	2026-05-21	08:37:17		Coco Ralado Incoco 1kg Desengordurado Sem Açúcar	29,90	FALSE
2f0b9434	2026-05-21	08:37:27		Batata Inglesa	9,98 kg	FALSE
56b2d692	2026-05-21	08:37:38		Batata Doce Roxa	5,98 kg	FALSE
f665ba50	2026-05-21	08:37:38		Batata Doce Branca	7,98 kg	FALSE
dbf6570d	2026-05-21	08:37:38		Bifinho Quatree Snacks Palitus Cordeiro e Batata Doce 60g	5,49	FALSE
acb74a34	2026-05-21	08:37:38		Bebida Láctea Yopro 250ml 15 Protein Batata Doce	8,98	FALSE
87846cfc	2026-05-21	08:37:38		Bifinho Quatree Snacks Palitus Carne e Batata Doce 60g	5,49	FALSE
04001d28	2026-05-21	08:37:38		Bifinho Quatree Snacks Palitus Cordeiro e Batata Doce 500g	35,90	FALSE
cf22dac4	2026-05-21	08:37:38		Bifinho Quatree Snacks Palitus Carne e Batata Doce 500g	35,90	FALSE
4a28ea28	2026-05-21	08:37:38		Bebida Lactea Itambe Whey Coco 250g	6,98	FALSE
c5518bdf	2026-05-21	08:37:38		Batata Doce Organica de Minas Bandeija 400g	9,98	FALSE
240f239d	2026-05-21	08:37:38		Doce Batata Doce Doce de Vo 85g	4,49	FALSE
f0d88de7	2026-05-21	08:37:38		Macarrão Knorr 300g Fusilli Batata Doce/Gergelim	15,90	FALSE
1e56213e	2026-05-21	08:37:38		Salada Atum Gomes da Costa 150g B.Doce/Azeit	9,29	FALSE
b28e089a	2026-05-21	08:37:38		Salgadinho Mãe Terra Orgânico Snack Chips 32g Batata Rústica	7,99	FALSE
b5cc5b46	2026-05-21	08:37:38		Batata Doce Resid.Nat.Life 150g	15,90	FALSE
edfc63ea	2026-05-21	08:37:38		Pao Batata Doce Artisan Foods 300g C/Frango	29,90	FALSE
df2046b2	2026-05-21	08:37:38		Coxinha Lifefit Batata Doce/Fgo	14,99	FALSE
ffc94b3e	2026-05-21	08:37:49		Cenoura	8,98 kg	FALSE
41392800	2026-05-21	08:37:49		Mistura para Bolo Vilma Cenoura 400g	3,98	FALSE
ecb5bc5e	2026-05-21	08:37:49		Mistura Bolo Anchieta 400g Cenoura	4,39	FALSE
6bf5531b	2026-05-21	08:37:49		Mistura Bolo Fleischmann 390g Cenoura Up	9,98	FALSE
e24bdeb2	2026-05-21	08:37:49		Oleo P/Cab.Ideal 100ml Cenoura	10,99	FALSE
e957c050	2026-05-21	08:37:49		Óleo Bronzeador Sunless 120ml Cenoura	22,90	FALSE
9eb948cf	2026-05-21	08:37:49		Pâo Nutrella Semente de Abóbora, Linhaça e Cenoura 350g	17,90	FALSE
53db6b30	2026-05-21	08:37:49		Óleo Cabelo Farmax Cenoura 100ml	11,99	FALSE
48d1eb88	2026-05-21	08:37:49		Mandioquinha Baroa Leve Alimentos Bandeja 500g	8,99	FALSE
a7917e06	2026-05-21	08:37:49		Iogurte Nestle Natural 170g Mel/Lar/Ce	4,59	FALSE
63a1de69	2026-05-21	08:37:49		Biscoito Nestle Nesfit 160g Lar/Cen	4,78	FALSE
33c2ec58	2026-05-21	08:37:49		Cenoura com Vagem Fazenda Pinhal Bandeja 250g	6,99	FALSE
c0f46851	2026-05-21	08:37:49		Bolo Fabricação Própria Cenoura com Cobertura Ganache	32,90 kg	FALSE
d629b1a0	2026-05-21	08:37:49		Bolo Fp Cenoura C/Brigadeiro	32,90 kg	FALSE
95b3bb16	2026-05-21	08:37:49		Bolo Fp Crem.Cenoura	32,90 kg	FALSE
dc935deb	2026-05-21	08:37:49		Biscoito Papapa 20g Cenoura	6,99	FALSE
e62e0afc	2026-05-21	08:37:49		Bolo Bauducco Cenoura com Chocolate 200g	9,99	FALSE
7986299a	2026-05-21	08:37:49		Meu Menu Perdigão Lombo Ao Molho Oriental e Arroz com Cenoura 300g	9,98	FALSE
e196946d	2026-05-21	08:37:49		Oleo P/Cabelo Lola 50ml Pinga Cenoura C/ Oliva	39,90	FALSE
48ddb61c	2026-05-21	08:37:49		Pao Milani 450g Cen/Aveia/Mel	8,49	FALSE
bda94211	2026-05-21	08:37:49		Iogurte Vigor Nat.170g Lar/Cen/Mel	2,69	FALSE
c9264fd8	2026-05-21	08:37:49		Pao Wick Bold E.Leve 370g Iog/Cen	7,90	FALSE
1d90fcb1	2026-05-21	08:37:49		Iogurte Vigor Natural Laranja/Cenoura/Mel 150g	3,79	FALSE
8594bf50	2026-05-21	08:37:49		Cenoura Demarchi Cong 300g Baby	6,59	FALSE
0bff0a99	2026-05-21	08:37:49		Brinquedo Fenix Cenoura Car R.Dcc952	29,90	FALSE
e6e8c582	2026-05-21	08:37:49		Enfeite de Pascoa Florarte Coelho Macho Sentado com Cenoura Laranja 41x12cm R.54773001	123,90	FALSE
96d53828	2026-05-21	08:37:49		Enfeite de Pascoa Florarte Cenoura Decorativa Laranja 60x9 R.54807001	109,90	FALSE
279872c1	2026-05-21	08:38:00		Tomate Italiano Mundo Leve Bandeja 400g	7,98	FALSE
990e826e	2026-05-21	08:38:00		Tomate Italiano Serras Mantiqueira Bandeja 500g	9,98	FALSE
d2b3378e	2026-05-21	08:38:00		Tomate Italiano Bandeja 500g	3,98	FALSE
7d96949a	2026-05-21	08:38:00		Tomate Italiano Fazenda Pinhal Pacote 1kg	9,99	FALSE
64aa3cb5	2026-05-21	08:38:00		Tomate Italiano Organico de Minas Bandeija 500g	9,98	FALSE
41d0661d	2026-05-21	08:38:00		Pure Tomate Italiano Pomi Passata Rústica 680g	25,99	FALSE
0842f501	2026-05-21	08:38:00		Molho de Tomate Italiano Agromonte Sabor Tomate Cereja e Ricotta 360g	29,90	FALSE
b0768aff	2026-05-21	08:38:00		Tomate Mini Italiano Bandeja	4,99	FALSE
ea17c104	2026-05-21	08:38:00		Passata Italiano Agromonte Sabor Tomate Cereja 520g	33,90	FALSE
1185efa4	2026-05-21	08:38:00		Molho Italiano Tartufi Jimmy 180g Trufas/Polpa Fina de Tomate	39,90	FALSE
6bc3b1ba	2026-05-21	08:38:00		Pure Tomate Italiano Pomi Passata Rustica C/Manjericão 680g	26,99	FALSE
59a5b2a5	2026-05-21	08:38:00		Molho de Tomate Italiano Agromonte Sabor Tomate Cereja e Ricotta 260g	29,90	FALSE
aee32511	2026-05-21	08:38:00		Molho de Tomate Italiano Agromonte Sabor Tomate Cereja e Berinjela 260g	29,90	FALSE
cf6666ca	2026-05-21	08:38:00		Molho de Tomate Italiano Agromonte Sabor Tomate Cereja Puttanesca 260g	29,90	FALSE
b18ae663	2026-05-21	08:38:00		Molho Italiano Agromonte Sabor Tomate Cereja 330g	29,90	FALSE
25da9a6d	2026-05-21	08:38:11		Tomate Longa Vida	10,98 kg	FALSE
adab0f51	2026-05-21	08:38:21		Laranja Pera	2,98 kg	FALSE
0b91413f	2026-05-21	08:38:32		Alface Crespa Hortifolhas Unid	4,98	FALSE
7823564b	2026-05-21	08:38:32		Alface Crespa Hidropônico Vicosa	5,38	FALSE
cf8921c1	2026-05-21	08:38:32		Alface Crespa Bom Jardim Hidroponico	4,98	FALSE
65509dd3	2026-05-21	08:38:32		Alface Americana Hortifolhas Unid	5,98	FALSE
4436f6d9	2026-05-21	08:38:32		Alface Roxa Hortifolhas Unidade	4,98	FALSE
3dde1cd1	2026-05-21	08:38:32		Alface Americana Bandeja 180g	7,18	FALSE
1f45a90a	2026-05-21	08:38:32		Alface Hidropônica Unidade	2,48	FALSE
